date,bitcoin,priceUsd_x,time_x,ethereum,priceUsd_y,time_y,tether,priceUsd,time,solana
2022-03-20 00:00:00+00:00,41686.29116027675,2900.3332780280668868,1647734400000.0,2900.3332780280666,1.0016226180431668,1647734400000.0,1.0016226180431669,90.2617311865384399,1647734400000.0,90.26173118653846
2022-03-21 00:00:00+00:00,41152.34398576194,2898.0174527709686018,1647820800000.0,2898.0174527709687,1.0015662366992538,1647820800000.0,1.0015662366992537,89.0156938796407419,1647820800000.0,89.01569387964074
2022-03-22 00:00:00+00:00,42479.15144199363,2996.6110139235848589,1647907200000.0,2996.611013923585,1.0009403270080643,1647907200000.0,1.0009403270080643,91.4427380251697502,1647907200000.0,91.44273802516976
2022-03-23 00:00:00+00:00,42288.34379148611,2973.9153511098541077,1647993600000.0,2973.915351109854,1.0011725104252472,1647993600000.0,1.0011725104252471,92.3271713010515169,1647993600000.0,92.32717130105152
2022-03-24 00:00:00+00:00,43248.474528262646,3055.5758123868253531,1648080000000.0,3055.5758123868254,1.0013472086176624,1648080000000.0,1.0013472086176625,99.1078159070802339,1648080000000.0,99.10781590708024
2022-03-25 00:00:00+00:00,44325.72813968897,3133.2697916333428450,1648166400000.0,3133.2697916333427,1.0014669395851590,1648166400000.0,1.001466939585159,101.6771743279683289,1648166400000.0,101.67717432796832
2022-03-26 00:00:00+00:00,44467.76721813477,3126.6468682949997338,1648252800000.0,3126.646868295,1.0021204502419086,1648252800000.0,1.0021204502419085,100.9135700847965811,1648252800000.0,100.91357008479658
2022-03-27 00:00:00+00:00,44999.434131089365,3173.7064441151065666,1648339200000.0,3173.7064441151065,1.0015527098331413,1648339200000.0,1.0015527098331412,102.2481030191237919,1648339200000.0,102.2481030191238
2022-03-28 00:00:00+00:00,47311.724959557294,3347.8369958373795157,1648425600000.0,3347.8369958373796,1.00035797022790194986,1648425600000.0,1.000357970227902,109.5147705488946967,1648425600000.0,109.51477054889467
2022-03-29 00:00:00+00:00,47600.56047119338,3412.6941277910299839,1648512000000.0,3412.6941277910296,1.0014886440840324,1648512000000.0,1.0014886440840325,111.3299859293722293,1648512000000.0,111.32998592937221
2022-03-30 00:00:00+00:00,47301.29335985463,3394.5669347409777889,1648598400000.0,3394.5669347409776,1.0016991690024739,1648598400000.0,1.001699169002474,115.5378686323356699,1648598400000.0,115.53786863233566
2022-03-31 00:00:00+00:00,46733.145591577915,3369.1557825359770851,1648684800000.0,3369.155782535977,1.0017326682503823,1648684800000.0,1.0017326682503824,123.9556444012531060,1648684800000.0,123.9556444012531
2022-04-01 00:00:00+00:00,45625.559283654286,3349.3960983258115039,1648771200000.0,3349.3960983258116,1.0023977779253857,1648771200000.0,1.0023977779253856,128.3859927386423387,1648771200000.0,128.38599273864233
2022-04-02 00:00:00+00:00,46513.99850659166,3481.8871352829775008,1648857600000.0,3481.8871352829774,1.0016478225852257,1648857600000.0,1.0016478225852257,136.7606850728498533,1648857600000.0,136.76068507284984
